#TYPE Selected.System.Management.Automation.PSCustomObject
"Loop","Index","FrequencyChanges","NewFrequency"
"2","1165","+1","851"
"2","1166","+11","862"
"2","1167","+6","868"
"2","1168","-3","865"
"2","1169","+16","881"
"2","1170","+8","889"
"2","1171","+1","890"
"2","1172","+17","907"
"2","1173","-10","897"
"2","1174","+18","915"
"2","1175","-3","912"
"2","1176","-7","905"
"2","1177","+20","925"
"2","1178","+4","929"
"2","1179","+1","930"
"2","1180","-8","922"
"2","1181","+1","923"
"2","1182","-2","921"
"2","1183","+12","933"
"2","1184","-1","932"
"2","1185","+8","940"
"2","1186","+8","948"
"2","1187","+18","966"
"2","1188","-10","956"
"2","1189","+6","962"
"2","1190","-16","946"
"2","1191","+1","947"
"2","1192","-3","944"
"2","1193","+10","954"
"2","1194","-11","943"
"2","1195","-1","942"
"2","1196","-5","937"
"2","1197","+15","952"
"2","1198","-11","941"
"2","1199","-10","931"
"2","1200","+18","949"
"2","1201","+4","953"
"2","1202","+8","961"
"2","1203","+14","975"
"2","1204","+6","981"
"2","1205","+16","997"
"2","1206","+12","1009"
"2","1207","+2","1011"
"2","1208","-19","992"
"2","1209","+18","1010"
"2","1210","-5","1005"
"2","1211","-16","989"
"2","1212","-10","979"
"2","1213","-7","972"
"2","1214","-3","969"
"2","1215","+13","982"
"2","1216","+14","996"
"2","1217","+16","1012"
"2","1218","+13","1025"
"2","1219","-12","1013"
"2","1220","+15","1028"
"2","1221","+8","1036"
"2","1222","+17","1053"
"2","1223","+10","1063"
"2","1224","+7","1070"
"2","1225","+6","1076"
"2","1226","+17","1093"
"2","1227","+19","1112"
"2","1228","+19","1131"
"2","1229","-16","1115"
"2","1230","+10","1125"
"2","1231","+4","1129"
"2","1232","-16","1113"
"2","1233","-14","1099"
"2","1234","+8","1107"
"2","1235","+7","1114"
"2","1236","-22","1092"
"2","1237","-8","1084"
"2","1238","-19","1065"
"2","1239","+13","1078"
"2","1240","+12","1090"
"2","1241","-18","1072"
"2","1242","-21","1051"
"2","1243","+10","1061"
"2","1244","-12","1049"
"2","1245","-2","1047"
"2","1246","-12","1035"
"2","1247","-11","1024"
"2","1248","-16","1008"
"2","1249","-20","988"
"2","1250","+6","994"
"2","1251","-3","991"
"2","1252","+2","993"
"2","1253","-16","977"
"2","1254","+9","986"
"2","1255","-13","973"
"2","1256","+1","974"
"2","1257","+2","976"
"2","1258","-13","963"
"2","1259","+15","978"
"2","1260","+9","987"
"2","1261","-7","980"
"2","1262","+22","1002"
"2","1263","-2","1000"
"2","1264","+18","1018"
"2","1265","+5","1023"
"2","1266","+4","1027"
"2","1267","-20","1007"
"2","1268","+14","1021"
"2","1269","-17","1004"
"2","1270","-19","985"
"2","1271","+16","1001"
"2","1272","-6","995"
"2","1273","+19","1014"
"2","1274","+1","1015"
"2","1275","+5","1020"
"2","1276","+24","1044"
"2","1277","+11","1055"
"2","1278","-16","1039"
"2","1279","+15","1054"
"2","1280","+13","1067"
"2","1281","+15","1082"
"2","1282","-3","1079"
"2","1283","-5","1074"
"2","1284","-17","1057"
"2","1285","-1","1056"
"2","1286","+8","1064"
"2","1287","+5","1069"
"2","1288","-10","1059"
"2","1289","+9","1068"
"2","1290","-2","1066"
"2","1291","+7","1073"
"2","1292","-11","1062"
"2","1293","-17","1045"
"2","1294","-13","1032"
"2","1295","-1","1031"
"2","1296","-9","1022"
"2","1297","+4","1026"
"2","1298","-10","1016"
"2","1299","-26","990"
"2","1300","-22","968"
"2","1301","+16","984"
"2","1302","+14","998"
"2","1303","+21","1019"
"2","1304","-20","999"
"2","1305","+43","1042"
"2","1306","+8","1050"
"2","1307","-12","1038"
"2","1308","+2","1040"
"2","1309","-7","1033"
"2","1310","+15","1048"
"2","1311","+12","1060"
"2","1312","+17","1077"
"2","1313","+12","1089"
"2","1314","-18","1071"
"2","1315","+16","1087"
"2","1316","-12","1075"
"2","1317","+13","1088"
"2","1318","+8","1096"
"2","1319","+14","1110"
"2","1320","-12","1098"
"2","1321","+26","1124"
"2","1322","-6","1118"
"2","1323","+18","1136"
"2","1324","-3","1133"
"2","1325","-7","1126"
"2","1326","+19","1145"
"2","1327","-5","1140"
"2","1328","+13","1153"
"2","1329","+12","1165"
"2","1330","-14","1151"
"2","1331","-7","1144"
"2","1332","-14","1130"
"2","1333","+13","1143"
"2","1334","+13","1156"
"2","1335","-18","1138"
"2","1336","-6","1132"
"2","1337","+3","1135"
"2","1338","-12","1123"
"2","1339","+5","1128"
"2","1340","-20","1108"
"2","1341","+19","1127"
"2","1342","-11","1116"
"2","1343","-7","1109"
"2","1344","-15","1094"
"2","1345","-11","1083"
"2","1346","+12","1095"
"2","1347","-14","1081"
"2","1348","+24","1105"
"2","1349","-1","1104"
"2","1350","+18","1122"
"2","1351","+24","1146"
"2","1352","-9","1137"
"2","1353","+11","1148"
"2","1354","+9","1157"
"2","1355","-3","1154"
"2","1356","+8","1162"
"2","1357","-21","1141"
"2","1358","+1","1142"
"2","1359","+17","1159"
"2","1360","+1","1160"
"2","1361","+4","1164"
"2","1362","+20","1184"
"2","1363","-12","1172"
"2","1364","-5","1167"
"2","1365","+23","1190"
"2","1366","-9","1181"
"2","1367","+6","1187"
"2","1368","-12","1175"
"2","1369","-36","1139"
"2","1370","+13","1152"
"2","1371","-3","1149"
"2","1372","+33","1182"
"2","1373","-2","1180"
"2","1374","+9","1189"
"2","1375","+11","1200"
"2","1376","+23","1223"
"2","1377","-18","1205"
"2","1378","+22","1227"
"2","1379","-11","1216"
"2","1380","+14","1230"
"2","1381","+9","1239"
"2","1382","+8","1247"
"2","1383","-12","1235"
"2","1384","+5","1240"
"2","1385","-3","1237"
"2","1386","-3","1234"
"2","1387","+8","1242"
"2","1388","+16","1258"
"2","1389","+6","1264"
"2","1390","-18","1246"
"2","1391","+10","1256"
"2","1392","-18","1238"
"2","1393","-6","1232"
"2","1394","-1","1231"
"2","1395","-2","1229"
"2","1396","+24","1253"
"2","1397","-17","1236"
"2","1398","+23","1259"
"2","1399","+16","1275"
"2","1400","-9","1266"
"2","1401","+10","1276"
"2","1402","+23","1299"
"2","1403","-10","1289"
"2","1404","+2","1291"
"2","1405","+2","1293"
"2","1406","-9","1284"
"2","1407","+13","1297"
"2","1408","+3","1300"
"2","1409","+18","1318"
"2","1410","+12","1330"
"2","1411","+15","1345"
"2","1412","+16","1361"
"2","1413","-3","1358"
"2","1414","-7","1351"
"2","1415","-7","1344"
"2","1416","-5","1339"
"2","1417","+9","1348"
"2","1418","+1","1349"
"2","1419","-3","1346"
"2","1420","-19","1327"
"2","1421","-7","1320"
"2","1422","+17","1337"
"2","1423","+3","1340"
"2","1424","+13","1353"
"2","1425","+25","1378"
"2","1426","-4","1374"
"2","1427","-1","1373"
"2","1428","-19","1354"
"2","1429","-7","1347"
"2","1430","+15","1362"
"2","1431","-21","1341"
"2","1432","+43","1384"
"2","1433","+17","1401"
"2","1434","+5","1406"
"2","1435","+19","1425"
"2","1436","+10","1435"
"2","1437","+14","1449"
"2","1438","-15","1434"
"2","1439","-12","1422"
"2","1440","+19","1441"
"2","1441","+19","1460"
"2","1442","-16","1444"
"2","1443","-7","1437"
"2","1444","-7","1430"
"2","1445","-15","1415"
"2","1446","+6","1421"
"2","1447","-8","1413"
"2","1448","+18","1431"
"2","1449","+12","1443"
"2","1450","-7","1436"
"2","1451","-18","1418"
"2","1452","+9","1427"
"2","1453","+18","1445"
"2","1454","+16","1461"
"2","1455","-23","1438"
"2","1456","-18","1420"
"2","1457","-3","1417"
"2","1458","+12","1429"
"2","1459","-15","1414"
"2","1460","+9","1423"
"2","1461","+3","1426"
"2","1462","-14","1412"
"2","1463","+16","1428"
"2","1464","+18","1446"
"2","1465","+13","1459"
"2","1466","+19","1478"
"2","1467","-1","1477"
"2","1468","+11","1488"
"2","1469","+14","1502"
"2","1470","-4","1498"
"2","1471","-16","1482"
"2","1472","+11","1493"
"2","1473","-12","1481"
"2","1474","+27","1508"
"2","1475","-1","1507"
"2","1476","-13","1494"
"2","1477","+9","1503"
"2","1478","+7","1510"
"2","1479","-9","1501"
"2","1480","-1","1500"
"2","1481","+14","1514"
"2","1482","-35","1479"
"2","1483","-28","1451"
"2","1484","+1","1452"
"2","1485","+4","1456"
"2","1486","+15","1471"
"2","1487","-18","1453"
"2","1488","+10","1463"
"2","1489","-6","1457"
"2","1490","+12","1469"
"2","1491","-2","1467"
"2","1492","-5","1462"
"2","1493","-23","1439"
"2","1494","+31","1470"
"2","1495","-23","1447"
"2","1496","-37","1410"
"2","1497","+6","1416"
"2","1498","-13","1403"
"2","1499","-3","1400"
"2","1500","+4","1404"
"2","1501","+38","1442"
"2","1502","-23","1419"
"2","1503","-28","1391"
"2","1504","-24","1367"
"2","1505","-15","1352"
"2","1506","+4","1356"
"2","1507","+3","1359"
"2","1508","-16","1343"
"2","1509","+32","1375"
"2","1510","+13","1388"
"2","1511","-24","1364"
"2","1512","-9","1355"
"2","1513","-41","1314"
"2","1514","-41","1273"
"2","1515","-13","1260"
"2","1516","-41","1219"
"2","1517","-17","1202"
"2","1518","+16","1218"
"2","1519","-3","1215"
"2","1520","-36","1179"
"2","1521","-136","1043"
"2","1522","-9","1034"
"2","1523","+7","1041"
"2","1524","-4","1037"
"2","1525","-54","983"
"2","1526","+20","1003"
"2","1527","+3","1006"
"2","1528","+11","1017"
"2","1529","+13","1030"
"2","1530","+16","1046"
"2","1531","+6","1052"
"2","1532","+6","1058"
"2","1533","-29","1029"
"2","1534","-118","911"
"2","1535","-68","843"
"2","1536","-416","427"
"2","1537","-393","34"
"2","1538","-73804","-73770"
"2","1539","+17","-73753"
"2","1540","+8","-73745"
"2","1541","-14","-73759"
"2","1542","+12","-73747"
"2","1543","-22","-73769"
"2","1544","-19","-73788"
"2","1545","-7","-73795"
"2","1546","-3","-73798"
"2","1547","-14","-73812"
"2","1548","+8","-73804"
"2","1549","-3","-73807"
"2","1550","-3","-73810"
"2","1551","+16","-73794"
"2","1552","-14","-73808"
"2","1553","+5","-73803"
"2","1554","-19","-73822"
"2","1555","+16","-73806"
"2","1556","+15","-73791"
"2","1557","+8","-73783"
"2","1558","+11","-73772"
"2","1559","-14","-73786"
"2","1560","-13","-73799"
"2","1561","+3","-73796"
"2","1562","+14","-73782"
"2","1563","-15","-73797"
"2","1564","+19","-73778"
"2","1565","+26","-73752"
"2","1566","+8","-73744"
"2","1567","-11","-73755"
"2","1568","-12","-73767"
"2","1569","+17","-73750"
"2","1570","-12","-73762"
"2","1571","-12","-73774"
"2","1572","+20","-73754"
"2","1573","+22","-73732"
"2","1574","+13","-73719"
"2","1575","+14","-73705"
"2","1576","+13","-73692"
"2","1577","-3","-73695"
"2","1578","-2","-73697"
"2","1579","-1","-73698"
"2","1580","-4","-73702"
"2","1581","-16","-73718"
"2","1582","+7","-73711"
"2","1583","+12","-73699"
"2","1584","+18","-73681"
"2","1585","-15","-73696"
"2","1586","-11","-73707"
"2","1587","+7","-73700"
"2","1588","-15","-73715"
"2","1589","+11","-73704"
"2","1590","+16","-73688"
"2","1591","+13","-73675"
"2","1592","+16","-73659"
"2","1593","-2","-73661"
"2","1594","-9","-73670"
"2","1595","-4","-73674"
"2","1596","+6","-73668"
"2","1597","-8","-73676"
"2","1598","-27","-73703"
"2","1599","+16","-73687"
"2","1600","-7","-73694"
"2","1601","+87","-73607"
"2","1602","+17","-73590"
"2","1603","+11","-73579"
"2","1604","-12","-73591"
"2","1605","-2","-73593"
"2","1606","+11","-73582"
"2","1607","-13","-73595"
"2","1608","-9","-73604"
"2","1609","-10","-73614"
"2","1610","-21","-73635"
"2","1611","+15","-73620"
"2","1612","-23","-73643"
"2","1613","-15","-73658"
"2","1614","+13","-73645"
"2","1615","+11","-73634"
"2","1616","+37","-73597"
"2","1617","+16","-73581"
"2","1618","+22","-73559"
"2","1619","+16","-73543"
"2","1620","+12","-73531"
"2","1621","+18","-73513"
"2","1622","-9","-73522"
"2","1623","-8","-73530"
"2","1624","+19","-73511"
"2","1625","-5","-73516"
"2","1626","-4","-73520"
"2","1627","+13","-73507"
"2","1628","+8","-73499"
"2","1629","+4","-73495"
"2","1630","-9","-73504"
"2","1631","+4","-73500"
"2","1632","+9","-73491"
"2","1633","+4","-73487"
"2","1634","-19","-73506"
"2","1635","-2","-73508"
"2","1636","-11","-73519"
"2","1637","-2","-73521"
"2","1638","+16","-73505"
"2","1639","+17","-73488"
"2","1640","+6","-73482"
"2","1641","-8","-73490"
"2","1642","+19","-73471"
"2","1643","-2","-73473"
"2","1644","+6","-73467"
"2","1645","+2","-73465"
"2","1646","-10","-73475"
"2","1647","+12","-73463"
"2","1648","+6","-73457"
"2","1649","-20","-73477"
"2","1650","-6","-73483"
"2","1651","+5","-73478"
"2","1652","+14","-73464"
"2","1653","+12","-73452"
"2","1654","+20","-73432"
"2","1655","-21","-73453"
"2","1656","+22","-73431"
"2","1657","-2","-73433"
"2","1658","+9","-73424"
"2","1659","-2","-73426"
"2","1660","-14","-73440"
"2","1661","-15","-73455"
"2","1662","+14","-73441"
"2","1663","+7","-73434"
"2","1664","-2","-73436"
"2","1665","+9","-73427"
"2","1666","-19","-73446"
"2","1667","-52","-73498"
"2","1668","-20","-73518"
"2","1669","+4","-73514"
"2","1670","-1","-73515"
"2","1671","-18","-73533"
"2","1672","+9","-73524"
"2","1673","+7","-73517"
"2","1674","-17","-73534"
"2","1675","-22","-73556"
"2","1676","-20","-73576"
"2","1677","-7","-73583"
"2","1678","-2","-73585"
"2","1679","-9","-73594"
"2","1680","+8","-73586"
"2","1681","-3","-73589"
"2","1682","+11","-73578"
"2","1683","+18","-73560"
"2","1684","-7","-73567"
"2","1685","+17","-73550"
"2","1686","+22","-73528"
"2","1687","-18","-73546"
"2","1688","-15","-73561"
"2","1689","-19","-73580"
"2","1690","-8","-73588"
"2","1691","+13","-73575"
"2","1692","+3","-73572"
"2","1693","-15","-73587"
"2","1694","+17","-73570"
"2","1695","-3","-73573"
"2","1696","-43","-73616"
"2","1697","-34","-73650"
"2","1698","+9","-73641"
"2","1699","-37","-73678"
"2","1700","+41","-73637"
"2","1701","+141","-73496"
"2","1702","-16","-73512"
"2","1703","+19","-73493"
"2","1704","-10","-73503"
"2","1705","+14","-73489"
"2","1706","+4","-73485"
"2","1707","-7","-73492"
"2","1708","-17","-73509"
"2","1709","+12","-73497"
"2","1710","+23","-73474"
"2","1711","+2","-73472"
"2","1712","+16","-73456"
"2","1713","+36","-73420"
"2","1714","-61","-73481"
"2","1715","-253","-73734"
"2","1716","-41","-73775"
"2","1717","-44","-73819"
"2","1718","-17","-73836"
"2","1719","+10","-73826"
"2","1720","-9","-73835"
"2","1721","-5","-73840"
"2","1722","+15","-73825"
"2","1723","+20","-73805"
"2","1724","+16","-73789"
"2","1725","-4","-73793"
"2","1726","+3","-73790"
"2","1727","-12","-73802"
"2","1728","+21","-73781"
"2","1729","-11","-73792"
"2","1730","-9","-73801"
"2","1731","+16","-73785"
"2","1732","-24","-73809"
"2","1733","-12","-73821"
"2","1734","+5","-73816"
"2","1735","-2","-73818"
"2","1736","-6","-73824"
"2","1737","-18","-73842"
"2","1738","-15","-73857"
"2","1739","+16","-73841"
"2","1740","-10","-73851"
"2","1741","-5","-73856"
"2","1742","-4","-73860"
"2","1743","+8","-73852"
"2","1744","+6","-73846"
"2","1745","-20","-73866"
"2","1746","-3","-73869"
"2","1747","-19","-73888"
"2","1748","+7","-73881"
"2","1749","+4","-73877"
"2","1750","-3","-73880"
"2","1751","-11","-73891"
"2","1752","+20","-73871"
"2","1753","+4","-73867"
"2","1754","+17","-73850"
"2","1755","-3","-73853"
"2","1756","-5","-73858"
"2","1757","-3","-73861"
"2","1758","+6","-73855"
"2","1759","-4","-73859"
"2","1760","-16","-73875"
"2","1761","-15","-73890"
"2","1762","+3","-73887"
"2","1763","+19","-73868"
"2","1764","-18","-73886"
"2","1765","+16","-73870"
"2","1766","-9","-73879"
"2","1767","+17","-73862"
"2","1768","+15","-73847"
"2","1769","-25","-73872"
"2","1770","-12","-73884"
"2","1771","-17","-73901"
"2","1772","-17","-73918"
"2","1773","-4","-73922"
"2","1774","+13","-73909"
"2","1775","-15","-73924"
"2","1776","+4","-73920"
"2","1777","+17","-73903"
"2","1778","-7","-73910"
"2","1779","+13","-73897"
"2","1780","-18","-73915"
"2","1781","+4","-73911"
"2","1782","+3","-73908"
"2","1783","+10","-73898"
"2","1784","+5","-73893"
"2","1785","-1","-73894"
"2","1786","+12","-73882"
"2","1787","+9","-73873"
"2","1788","-19","-73892"
"2","1789","+16","-73876"
"2","1790","+2","-73874"
"2","1791","-11","-73885"
"2","1792","-14","-73899"
"2","1793","-14","-73913"
"2","1794","-14","-73927"
"2","1795","-2","-73929"
"2","1796","+6","-73923"
"2","1797","-3","-73926"
"2","1798","+1","-73925"
"2","1799","-15","-73940"
"2","1800","+3","-73937"
"2","1801","+2","-73935"
"2","1802","-11","-73946"
"2","1803","-9","-73955"
"2","1804","+4","-73951"
"2","1805","-3","-73954"
"2","1806","+13","-73941"
"2","1807","-1","-73942"
"2","1808","-20","-73962"
"2","1809","-19","-73981"
"2","1810","-13","-73994"
"2","1811","-8","-74002"
"2","1812","-1","-74003"
"2","1813","+13","-73990"
"2","1814","+8","-73982"
"2","1815","+9","-73973"
"2","1816","+2","-73971"
"2","1817","+6","-73965"
"2","1818","+8","-73957"
"2","1819","-9","-73966"
"2","1820","-20","-73986"
"2","1821","-5","-73991"
"2","1822","+11","-73980"
"2","1823","+20","-73960"
"2","1824","+2","-73958"
"2","1825","+9","-73949"
"2","1826","+15","-73934"
"2","1827","+17","-73917"
"2","1828","+3","-73914"
"2","1829","+18","-73896"
"2","1830","-20","-73916"
"2","1831","-3","-73919"
"2","1832","+7","-73912"
"2","1833","+8","-73904"
"2","1834","+15","-73889"
"2","1835","-6","-73895"
"2","1836","-10","-73905"
"2","1837","-16","-73921"
"2","1838","+19","-73902"
"2","1839","+2","-73900"
"2","1840","-32","-73932"
"2","1841","-7","-73939"
"2","1842","-11","-73950"
"2","1843","+3","-73947"
"2","1844","+11","-73936"
"2","1845","-25","-73961"
"2","1846","-11","-73972"
"2","1847","+16","-73956"
"2","1848","-3","-73959"
"2","1849","+16","-73943"
"2","1850","-35","-73978"
"2","1851","+10","-73968"
"2","1852","+16","-73952"
"2","1853","+24","-73928"
"2","1854","-3","-73931"
"2","1855","+1","-73930"
"2","1856","-15","-73945"
"2","1857","-8","-73953"
"2","1858","+20","-73933"
"2","1859","+27","-73906"
"2","1860","+23","-73883"
"2","1861","+20","-73863"
"2","1862","-1","-73864"
"2","1863","-14","-73878"
"2","1864","+34","-73844"
"2","1865","+14","-73830"
"2","1866","+3","-73827"
"2","1867","-18","-73845"
"2","1868","+6","-73839"
"2","1869","+10","-73829"
"2","1870","+9","-73820"
"2","1871","-18","-73838"
"2","1872","-27","-73865"
"2","1873","-42","-73907"
"2","1874","-41","-73948"
"2","1875","-37","-73985"
"2","1876","-12","-73997"
"2","1877","-22","-74019"
"2","1878","+15","-74004"
"2","1879","+12","-73992"
"2","1880","-19","-74011"
"2","1881","-18","-74029"
"2","1882","+17","-74012"
"2","1883","-15","-74027"
"2","1884","+18","-74009"
"2","1885","-4","-74013"
"2","1886","+20","-73993"
"2","1887","-12","-74005"
"2","1888","+17","-73988"
"2","1889","-34","-74022"
"2","1890","-23","-74045"
"2","1891","-8","-74053"
"2","1892","-27","-74080"
"2","1893","-4","-74084"
"2","1894","-8","-74092"
"2","1895","+20","-74072"
"2","1896","-10","-74082"
"2","1897","-8","-74090"
"2","1898","-19","-74109"
"2","1899","+8","-74101"
"2","1900","-4","-74105"
"2","1901","+11","-74094"
"2","1902","-1","-74095"
"2","1903","-11","-74106"
"2","1904","+9","-74097"
"2","1905","+1","-74096"
"2","1906","-4","-74100"
"2","1907","+15","-74085"
"2","1908","-6","-74091"
"2","1909","+3","-74088"
"2","1910","-10","-74098"
"2","1911","-10","-74108"
"2","1912","-4","-74112"
"2","1913","+5","-74107"
"2","1914","+28","-74079"
"2","1915","-2","-74081"
"2","1916","+15","-74066"
